method,seed,step,mean_return,std_return,min_return,max_return,n_eval_episodes,J0,improvement,norm_improvement,J_ref,energy_mean,knn_mean
twostep,0,475136,3192.415672494186,967.6108597950904,1000.1661269805418,4729.8942360117735,10,4298.517282884162,-1106.1016103899765,-0.1740016028408811,10655.36453116767,0.8200799822807312,7.620090117742276
twostep,0,499712,2919.7818505299447,1214.6488578680644,933.2105073392343,4887.592673349924,10,4298.517282884162,-1378.7354323542177,-0.21688981633302853,10655.36453116767,0.833133339881897,7.00856774582359
twostep,1,0,2141.405259248971,2618.763860569466,424.449972151083,8870.864824833516,10,2141.405259248971,0.0,0.0,10655.36453116767,0.3586764335632324,6.443045869080283
twostep,1,32768,1924.8217626997903,1332.3391302824964,471.0371571472752,4575.916582872347,10,2141.405259248971,-216.58349654918084,-0.02543863431882886,10655.36453116767,0.6900078654289246,9.654862127687249
twostep,1,57344,2731.9609447471003,1442.6080593144,675.3410096665377,5099.009672739611,10,2141.405259248971,590.5556854981292,0.06936322650456828,10655.36453116767,0.6724587082862854,6.672983719865806
twostep,1,81920,1537.8528459151864,1219.6263701611867,543.1917624007854,3814.5127840078535,10,2141.405259248971,-603.5524133337847,-0.07088974635497391,10655.36453116767,0.7440565228462219,7.572467401315753
twostep,1,106496,2223.4008729407833,2389.2080789154916,387.3553490076888,8042.889161903788,10,2141.405259248971,81.9956136918122,0.009630726558984701,10655.36453116767,0.8366410732269287,9.420584957866833
twostep,1,131072,1464.072651643479,1087.6412745861312,455.5079323077686,4332.596050171203,10,2141.405259248971,-677.3326076054921,-0.079555537663888,10655.36453116767,0.8349950313568115,6.6316370768424795
twostep,1,155648,2254.9774694512844,1710.0782519457207,443.0561226804856,5206.482973463589,10,2141.405259248971,113.57221020231327,0.013339529420062541,10655.36453116767,0.8675433993339539,9.114377345884233
twostep,1,180224,3209.710829293036,1985.9460494719067,865.4917997491071,6184.975431792872,10,2141.405259248971,1068.305570044065,0.1254769415496435,10655.36453116767,0.847993016242981,8.036534021121842
twostep,1,204800,2940.514682768177,2546.9562491917645,537.7359311600756,7004.329051839041,10,2141.405259248971,799.1094235192058,0.09385873221886584,10655.36453116767,0.8623198866844177,7.229943593685724
twostep,1,229376,2263.4066263363525,2086.6997188822793,860.2521754573011,8183.530137225768,10,2141.405259248971,122.00136708738137,0.014329569026180891,10655.36453116767,0.8458134531974792,6.8666399582963855
twostep,1,253952,3308.995399472845,1828.7315571214106,758.561004837572,6335.212341413439,10,2141.405259248971,1167.5901402238737,0.1371383281028555,10655.36453116767,0.832166314125061,7.314603433676169
twostep,1,278528,2554.400406995315,1749.0575333749239,989.3585677144005,5455.919961850182,10,2141.405259248971,412.9951477463437,0.04850800133141387,10655.36453116767,0.8344768285751343,8.884585369430726
twostep,1,303104,2666.4586017627926,1758.9375497787314,855.4334653283782,5348.63709904467,10,2141.405259248971,525.0533425138215,0.06166970332873417,10655.36453116767,0.8461400270462036,7.79698408472309
twostep,1,327680,2839.7892473812794,1443.964431523077,960.6407166526615,5315.812139063427,10,2141.405259248971,698.3839881323083,0.08202811004202666,10655.36453116767,0.8404817581176758,8.887613139985895
twostep,1,352256,1866.6929718927997,1035.1248453718142,684.1203301983853,3757.793383652826,10,2141.405259248971,-274.7122873561714,-0.0322661030608849,10655.36453116767,0.8775341510772705,7.990239360262005
twostep,1,376832,2415.614128663518,1459.8409705121026,634.3488120425993,4573.6363984558875,10,2141.405259248971,274.2088694145468,0.03220697452555988,10655.36453116767,0.881348192691803,8.279707041112532
twostep,1,401408,2196.489264117198,1335.134711720557,576.4297451084419,4242.9549659105905,10,2141.405259248971,55.08400486822711,0.006469845943877011,10655.36453116767,0.8824737071990967,8.295213950642696
twostep,1,425984,2887.377938545834,1571.1648840703006,746.5065667013023,5670.894328962309,10,2141.405259248971,745.9726792968627,0.08761760015339294,10655.36453116767,0.8810175657272339,8.185245789229711
twostep,1,450560,1942.6860699920162,1015.6473244358158,864.7508720940386,3822.1218721442683,10,2141.405259248971,-198.7191892569549,-0.02334039697477098,10655.36453116767,0.8823208212852478,7.419431801830849
twostep,1,475136,3424.9297243037036,1289.828310216724,429.2444603683408,4730.128879466638,10,2141.405259248971,1283.5244650547324,0.1507552977305614,10655.36453116767,0.8973486423492432,9.13236336736452
twostep,1,499712,2045.2976538030084,1142.0062057790876,703.6893473662346,4289.512840607772,10,2141.405259248971,-96.10760544596269,-0.011288238804672567,10655.36453116767,0.896415114402771,9.78946865293646
twostep,2,0,3431.74881583801,1470.2045865567013,502.9865862042861,5120.874917478443,10,3431.74881583801,0.0,0.0,10655.36453116767,0.2886049747467041,5.71391776010946
twostep,2,32768,202.81499936717222,12.382690876626366,182.26638147884296,221.3090185802427,10,3431.74881583801,-3228.933816470838,-0.4469968978515192,10655.36453116767,0.546535849571228,19.122883412797574
twostep,2,57344,325.54793997180093,56.091942241630484,246.6895462084745,410.708003401948,10,3431.74881583801,-3106.200875866209,-0.4300063843158698,10655.36453116767,0.5803487300872803,14.470844946061414
twostep,2,81920,406.2132422214203,132.18448157536267,291.81552749037473,765.5623987366049,10,3431.74881583801,-3025.5355736165898,-0.4188394970647571,10655.36453116767,0.6200980544090271,13.972210004049188
twostep,2,106496,492.5397544648492,141.27084376156208,251.26699003138182,709.7462204345662,10,3431.74881583801,-2939.209061373161,-0.4068889011812746,10655.36453116767,0.6446361541748047,11.129865697181849
twostep,2,131072,654.0487719837713,155.87457710518888,435.1258253540489,1045.2181034381217,10,3431.74881583801,-2777.700043854239,-0.3845304281033372,10655.36453116767,0.6387934684753418,10.883229397444785
twostep,2,155648,641.1662743404768,240.6464739224181,350.4097439207009,1081.4393226554105,10,3431.74881583801,-2790.5825414975334,-0.3863138144501735,10655.36453116767,0.6215037703514099,12.60467843382482
twostep,2,180224,924.2254390073937,551.1670725064819,418.64774965313495,2371.2257118147377,10,3431.74881583801,-2507.5233768306166,-0.34712856764544175,10655.36453116767,0.6226227283477783,10.145259606303313
twostep,2,204800,1005.8841161219901,354.12078182584986,470.5912313352332,1836.561940714081,10,3431.74881583801,-2425.86469971602,-0.3358241627156502,10655.36453116767,0.652083694934845,9.453239213508109
twostep,2,229376,1065.81850117954,455.7188172086159,499.8451020382035,2110.4234754225427,10,3431.74881583801,-2365.9303146584703,-0.32752715642251884,10655.36453116767,0.6743857860565186,10.428052624230235
twostep,2,253952,1572.1168477855604,537.8172996829243,860.5611089185047,2683.34189076005,10,3431.74881583801,-1859.6319680524498,-0.2574378318393346,10655.36453116767,0.6852201223373413,8.303760154906348
twostep,2,278528,2067.1728623552835,673.3945099381533,813.7922139626097,3013.6037659191757,10,3431.74881583801,-1364.5759534827266,-0.18890483755911527,10655.36453116767,0.6886230707168579,8.777798199784957
twostep,2,303104,2196.536073534507,997.7662852861453,538.7680078776298,3372.861272364017,10,3431.74881583801,-1235.212742303503,-0.17099646365617,10655.36453116767,0.6981776356697083,8.59646042507082
twostep,2,327680,1916.7605917932858,782.62805529681,861.050004755894,3209.3351920079185,10,3431.74881583801,-1514.9882240447243,-0.2097271343795257,10655.36453116767,0.712302565574646,10.355325773249755
twostep,2,352256,1575.3470181494497,834.6522892604065,509.81742343181617,3318.8555095433903,10,3431.74881583801,-1856.4017976885605,-0.25699066376025376,10655.36453116767,0.7466086149215698,9.661987474610825
twostep,2,376832,1906.9794109189795,956.5222314882546,795.1749523513624,3617.230996215766,10,3431.74881583801,-1524.7694049190306,-0.21108119047254223,10655.36453116767,0.749902069568634,9.912967650289708
twostep,2,401408,2593.188111149451,932.3934008890383,1364.0075307195016,3683.329548828802,10,3431.74881583801,-838.5607046885593,-0.11608600701071546,10655.36453116767,0.7661467790603638,8.613231671825282
twostep,2,425984,2199.0992849963873,925.2185776931505,665.4881682278747,4221.811520837051,10,3431.74881583801,-1232.649530841623,-0.1706416259180431,10655.36453116767,0.794305682182312,8.954396249158695
twostep,2,450560,1929.7026408782483,733.1897021707771,1111.9090417427835,3218.644831606673,10,3431.74881583801,-1502.0461749597619,-0.20793550403909855,10655.36453116767,0.7866454720497131,9.704002994570896
twostep,2,475136,1930.3636893166852,938.0426195918111,638.2153500856773,3318.8672686042996,10,3431.74881583801,-1501.385126521325,-0.20784399191215325,10655.36453116767,0.7930009365081787,9.89672694651682
twostep,2,499712,1990.780094617851,734.7361435930849,855.3909122009883,3379.7547706075698,10,3431.74881583801,-1440.968721220159,-0.19948025722945287,10655.36453116767,0.7918969392776489,9.30020297804032
dagger,0,0,2892.7651158642084,1127.6332259945686,952.8163556988252,4571.9199938497095,10,2892.7651158642084,0.0,0.0,10655.36453116767,0.48595282435417175,6.3795908152757566
dagger,0,32768,452.9679298234196,222.37373659862078,304.6620120836593,1107.8235842208453,10,2892.7651158642084,-2439.797186040789,-0.31430157028541045,10655.36453116767,0.7126301527023315,15.595937252106125
dagger,0,57344,1277.360912826325,877.7840026283701,442.0373979369688,2900.708868083843,10,2892.7651158642084,-1615.4042030378835,-0.20810093583408643,10655.36453116767,0.7348308563232422,10.916630861565874
dagger,0,81920,762.2651764626953,323.1683897123297,422.4920519726943,1217.296202405915,10,2892.7651158642084,-2130.499939401513,-0.2744570246568325,10655.36453116767,0.8397316336631775,11.268802995891031
dagger,0,106496,846.6417776350697,423.5704834192205,399.5258519418631,1676.8299534276264,10,2892.7651158642084,-2046.1233382291387,-0.2635873923793815,10655.36453116767,0.7694723606109619,12.303346414143041
dagger,0,131072,1687.4611157121174,549.5253438909496,878.0067042559234,2773.64106761313,10,2892.7651158642084,-1205.304000152091,-0.15527066843364887,10655.36453116767,0.8231010437011719,8.322635289669352
dagger,0,155648,1407.6684506138968,471.6862483892769,536.5371937385877,2276.1540057776633,10,2892.7651158642084,-1485.0966652503116,-0.1913143504650292,10655.36453116767,0.8646631240844727,8.851957910346544
dagger,0,180224,1775.307325945871,688.5558030974579,710.621849280193,3326.8403167337633,10,2892.7651158642084,-1117.4577899183373,-0.14395407130907562,10655.36453116767,0.8965145349502563,9.183738468810114
dagger,0,204800,1992.0822452711654,459.58296890712603,1103.4690052642197,2766.2934711983307,10,2892.7651158642084,-900.6828705930429,-0.11602851342571877,10655.36453116767,0.9331484436988831,9.150663732387581
dagger,0,229376,1853.7502370704829,643.4617024112199,444.4254033705518,2810.6477798021338,10,2892.7651158642084,-1039.0148787937255,-0.13384883375683745,10655.36453116767,0.955252468585968,10.196454851447102
dagger,0,253952,2248.9946411804985,600.7862323758509,1340.4750660085458,3163.835355010493,10,2892.7651158642084,-643.7704746837098,-0.08293233234882966,10655.36453116767,0.9616502523422241,8.323908611979709
dagger,0,278528,2556.5144441137923,998.5301229099898,1326.1723847812782,4609.383569948643,10,2892.7651158642084,-336.25067175041613,-0.04331676204290575,10655.36453116767,0.9463346600532532,8.363648995752424
dagger,0,303104,2609.166948854276,1360.1024269375873,1115.0293765372267,5943.104044950887,10,2892.7651158642084,-283.59816700993224,-0.03653391754497893,10655.36453116767,0.923981785774231,8.61674913830393
dagger,0,327680,2761.161787195649,970.7783741526422,1465.2244690116536,4877.792062184956,10,2892.7651158642084,-131.60332866855924,-0.016953512813266944,10655.36453116767,0.9330447912216187,8.822020175091543
dagger,0,352256,3055.338737584674,1338.3251559096652,1380.485154524011,5574.853465362802,10,2892.7651158642084,162.57362172046578,0.020943193510542257,10655.36453116767,0.9477455615997314,8.368314186791729
dagger,0,376832,2767.235508026927,1379.2205272693325,1623.074620326818,5515.9249940072705,10,2892.7651158642084,-125.52960783728122,-0.016171078926684873,10655.36453116767,0.9708588719367981,8.973607046096884
dagger,0,401408,3079.6095603686176,1423.8162015983455,1668.6443826750892,6443.247533296241,10,2892.7651158642084,186.84444450440924,0.02406982950994324,10655.36453116767,0.9822382926940918,8.70299282931019
dagger,0,425984,3506.2964770988015,1692.198473753328,1013.022924955845,6374.306350623411,10,2892.7651158642084,613.5313612345931,0.07903684427487252,10655.36453116767,0.9881376028060913,9.211395386394285
dagger,0,450560,3276.034595441319,1493.666427663155,1583.3316039552717,5939.100439349295,10,2892.7651158642084,383.2694795771108,0.04937385777915398,10655.36453116767,0.9890427589416504,9.150888809284108
dagger,0,475136,3257.4742144820652,1235.6268322965127,1056.807750130922,5115.135734303467,10,2892.7651158642084,364.70909861785685,0.04698285703779505,10655.36453116767,1.0025062561035156,7.839205915006555
dagger,0,499712,3639.628797499287,1763.8911458359432,1922.467112982798,7694.558666439372,10,2892.7651158642084,746.8636816350786,0.09621309069053237,10655.36453116767,1.0158532857894897,7.923620105905193
dagger,1,0,2076.532186991214,905.6007133421698,981.8449445763589,3413.8899175187235,10,2076.532186991214,0.0,0.0,10655.36453116767,0.4756186008453369,5.37243429532194
dagger,1,32768,281.52978982698863,15.547673636057569,255.98523196631945,303.43009926952135,10,2076.532186991214,-1795.0023971642254,-0.20923621361751935,10655.36453116767,0.8482832312583923,18.32490067059218
dagger,1,57344,693.5110657458371,464.97737810813425,280.6214786137045,1653.62183163565,10,2076.532186991214,-1383.021121245377,-0.16121321242779574,10655.36453116767,0.877625584602356,11.798257306751454
dagger,1,81920,715.3557772176113,325.41907194886556,362.28926208521926,1328.09284711948,10,2076.532186991214,-1361.1764097736027,-0.15866686222617923,10655.36453116767,0.9242939949035645,8.100532207675014
dagger,1,106496,937.730848045793,310.6548210985506,510.68361318207803,1525.4122520449257,10,2076.532186991214,-1138.801338945421,-0.13274549415640755,10655.36453116767,0.9686782360076904,8.178703922604134
dagger,1,131072,896.765934938685,341.2621184207544,508.6047444666958,1553.025209709943,10,2076.532186991214,-1179.7662520525291,-0.13752060940040003,10655.36453116767,1.0130516290664673,8.709304557093587
dagger,1,155648,1081.3789882698306,412.4616972214147,485.65199713975716,1782.9722027957173,10,2076.532186991214,-995.1531987213834,-0.116001007908835,10655.36453116767,1.0383403301239014,8.4386433244541
dagger,1,180224,1312.429286476173,566.8998550144254,378.4325406765308,2437.993321848353,10,2076.532186991214,-764.102900515041,-0.08906840345757153,10655.36453116767,1.0012578964233398,8.616422907987797
dagger,1,204800,1161.21156411514,423.346398606245,568.0145854953186,2054.8990603344405,10,2076.532186991214,-915.3206228760741,-0.1066952454655118,10655.36453116767,0.9806156158447266,9.390164216296474
dagger,1,229376,1414.9694046697446,675.6501045952622,802.3170693647776,3198.850431061318,10,2076.532186991214,-661.5627823214695,-0.07711571408589663,10655.36453116767,1.0021309852600098,8.012698520717077
dagger,1,253952,1618.0195555534333,644.2267728040092,840.5568940552473,2946.4649927272176,10,2076.532186991214,-458.5126314377808,-0.053446974248842226,10655.36453116767,1.0637202262878418,8.38757038989644
dagger,1,278528,1197.635029077664,512.9538508999515,745.0463600556924,2579.1670633674485,10,2076.532186991214,-878.89715791355,-0.1024495085753389,10655.36453116767,1.057861566543579,9.524841127808278
dagger,1,303104,1470.4365307414525,462.39703174419583,629.6184607779161,2343.5475015182683,10,2076.532186991214,-606.0956562497615,-0.07065013417479193,10655.36453116767,1.076768398284912,8.841175035800855
dagger,1,327680,1464.722680648301,403.4178268662064,1109.8037455395913,2590.494435686393,10,2076.532186991214,-611.809506342913,-0.07131617471075882,10655.36453116767,1.079941749572754,8.393679805483977
dagger,1,352256,1748.0275613857095,694.9797264591461,992.6262164979439,3220.5955499646257,10,2076.532186991214,-328.50462560550454,-0.03829246363465885,10655.36453116767,1.080798864364624,8.87833807814202
dagger,1,376832,1513.3046284973384,447.68282722204304,902.7289161267735,2145.714354864763,10,2076.532186991214,-563.2275584938757,-0.06565317234699856,10655.36453116767,1.0813360214233398,8.96739167625254
dagger,1,401408,1724.5909265857983,434.83419450810464,1150.948110095771,2391.019960072526,10,2076.532186991214,-351.94126040541573,-0.04102437793918407,10655.36453116767,1.0859453678131104,8.830164442907781
dagger,1,425984,1760.4947246500483,759.9581084337906,580.7313298697818,3347.9528864049385,10,2076.532186991214,-316.0374623411658,-0.03683921653030804,10655.36453116767,1.0566918849945068,8.688712017674273
dagger,1,450560,1842.0348675728237,568.542771791703,631.3004168947595,2468.6302088144375,10,2076.532186991214,-234.49731941839036,-0.02733440985709892,10655.36453116767,1.057494044303894,8.085199333812643
dagger,1,475136,2156.8335111794004,875.7739617224767,726.3005684135234,3211.30670460359,10,2076.532186991214,80.3013241881863,0.009360402553307457,10655.36453116767,1.0454885959625244,8.709311729474678
dagger,1,499712,2264.686624717391,640.8314087106319,1476.3623057765421,3585.9259188211254,10,2076.532186991214,188.1544377261771,0.0219324064343056,10655.36453116767,1.041236400604248,8.400104057263796
dagger,2,0,1410.4611366331578,1234.8023460874076,399.061283207756,3656.4853311267234,10,1410.4611366331578,0.0,0.0,10655.36453116767,0.4767214059829712,5.410302123729999
dagger,2,32768,548.148604624995,308.9714510999148,255.36177148219238,1242.8537471160769,10,1410.4611366331578,-862.3125320081629,-0.09327436914318415,10655.36453116767,0.9644572734832764,8.419418412325335
dagger,2,57344,1053.2886524075511,620.4087195980835,539.516734210409,2171.9118762380467,10,1410.4611366331578,-357.1724842256067,-0.038634528555282543,10655.36453116767,1.0353443622589111,8.872017015790453
dagger,2,81920,714.8073853687814,176.38852694503433,439.5212183186448,1063.7069467509887,10,1410.4611366331578,-695.6537512643764,-0.07524727100992663,10655.36453116767,1.0514030456542969,9.550615884300875
dagger,2,106496,930.8806306752509,538.591576743746,421.50917571743537,2048.8661806503906,10,1410.4611366331578,-479.5805059579069,-0.05187512356154577,10655.36453116767,1.0617249011993408,10.09769189838171
dagger,2,131072,1710.2449816553822,645.0240644009451,597.5820380852998,2840.4997596939897,10,1410.4611366331578,299.78384502222434,0.032426931055550716,10655.36453116767,1.050065279006958,7.748237697283427
dagger,2,155648,1529.3745346746382,442.114688398039,872.5991569704906,2425.742973981639,10,1410.4611366331578,118.91339804148038,0.012862589575453876,10655.36453116767,1.0233632326126099,7.772092980137021
dagger,2,180224,1285.1445106025064,684.1577943856735,680.4363249863591,2760.4294564626716,10,1410.4611366331578,-125.31662603065138,-0.013555212063241461,10655.36453116767,1.0428876876831055,8.12792228657102
dagger,2,204800,1251.1698759608382,459.9774434085082,640.8941505543116,2101.071896738693,10,1410.4611366331578,-159.2912606723196,-0.017230170382230355,10655.36453116767,1.0543028116226196,10.231086677396506
dagger,2,229376,835.6720358921317,314.74967268896046,584.7681079536189,1630.5897925640172,10,1410.4611366331578,-574.7891007410261,-0.06217361892809627,10655.36453116767,1.021080732345581,9.88493780988723
dagger,2,253952,1226.3420093774134,407.2614210538499,732.7873535930621,1916.582676338698,10,1410.4611366331578,-184.1191272557444,-0.019915743775611314,10655.36453116767,1.0276955366134644,10.919564392988994
dagger,2,278528,1446.1938022745194,488.52208103641897,765.5370996325732,2646.2263569242014,10,1410.4611366331578,35.732665641361564,0.003865120500731377,10655.36453116767,1.0289785861968994,10.238619138204175
dagger,2,303104,1472.854491507289,624.2041613501408,788.4336600347108,2744.7373006676253,10,1410.4611366331578,62.39335487413109,0.006748946117086353,10655.36453116767,1.0264756679534912,9.546441283477348
dagger,2,327680,1540.4879160530697,435.22129685875706,1001.7189988033085,2510.307852817073,10,1410.4611366331578,130.02677941991192,0.014064698554093886,10655.36453116767,1.0207713842391968,10.351172576748292
dagger,2,352256,1234.6612614045007,476.3974969848609,583.3924554583563,1911.573376654097,10,1410.4611366331578,-175.79987522865713,-0.0190158693614443,10655.36453116767,1.0383775234222412,9.099826997323115
dagger,2,376832,1703.0849997569178,539.2044949759882,706.3881108751157,2606.5666736060866,10,1410.4611366331578,292.62386312376,0.03165245223277331,10655.36453116767,1.0253000259399414,9.00073499139423
dagger,2,401408,1470.0973131601909,333.3106569297088,923.5581714756286,2116.780620337397,10,1410.4611366331578,59.63617652703306,0.006450708458007102,10655.36453116767,1.0270384550094604,9.794902215925774
dagger,2,425984,1572.0085457489536,523.3628969758822,940.0566879488366,2383.3998707473834,10,1410.4611366331578,161.54740911579574,0.01747421278559023,10655.36453116767,1.010568380355835,9.481793521971724
dagger,2,450560,1409.6501558387595,185.75121211562174,1046.3482019164178,1672.5194569566056,10,1410.4611366331578,-0.8109807943983469,-8.772193279921865e-05,10655.36453116767,1.0006227493286133,11.175029650793494
dagger,2,475136,2120.2633413694416,584.3811715140986,1260.715157546196,3371.6721843525725,10,1410.4611366331578,709.8022047362838,0.07677767677692916,10655.36453116767,0.9953595995903015,9.995428481007878
dagger,2,499712,1902.9213725214963,378.2991669618885,1393.3325108776253,2820.9235438974342,10,1410.4611366331578,492.4602358883385,0.05326829441248757,10655.36453116767,1.0096725225448608,9.778602720187937
